startDate,userName,endDate,totalHoursPerDay,Comment,_id,userEmail,activities,totalHours
2024-02-15T10:31:30Z,Nertie Bonifacio,2024-02-26T10:57:18Z,"[0, 10, 6, 2, 6, 9, 10]",Poor,D0d8eDA4dF9fBdaE1e6a5D0B,nbonifacioa7@angelfire.com,BAU Activity,43
2024-05-13T20:30:19Z,Alfie Tiffney,2024-04-20T18:39:25Z,"[3, 2, 3, 9, 3, 9, 4]",Average,1bae42dB048388A0e850b4DA,atiffneya8@seattletimes.com,Sales Activity,33
2024-03-17T14:24:01Z,Keary Webberley,2024-03-27T06:08:16Z,"[8, 6, 10, 2, 10, 1, 3]",Poor,5bAeBDeEc033b3C2f26BEb9e,kwebberleya9@java.com,BAU Activity,40
2024-05-21T00:32:49Z,Uta Pavis,2024-05-06T02:18:12Z,"[3, 0, 10, 7, 1, 10, 9]",Excellent,B9d8f33be0d5EcbcBb6aaAaC,upavisaa@wiley.com,BAU Activity,40
2024-01-07T04:10:32Z,Heidie Gwillim,2024-01-29T02:10:18Z,"[1, 8, 6, 3, 7, 8, 7]",Good,C0B4CAd5eDeCfbCECDbd6D14,hgwillimab@soundcloud.com,Sales Activity,40
2024-05-07T22:50:08Z,Jeane Huggard,2024-04-11T19:37:10Z,"[5, 10, 10, 0, 3, 8, 4]",Excellent,a635aB48c35fc15E2eE7D7e9,jhuggardac@cafepress.com,Sales Activity,40
2024-04-20T09:03:12Z,Donnell Paskerful,2024-03-05T19:48:58Z,"[9, 6, 8, 3, 9, 7, 10]",Good,d1aCd63aBa8cDD3a228b894C,dpaskerfulad@wunderground.com,Sales Activity,52
2024-01-03T14:25:58Z,Brody Collabine,2024-03-08T18:24:41Z,"[10, 10, 2, 8, 7, 3, 1]",Average,B73e66f2ECA59e5E49a86D3e,bcollabineae@google.de,BAU Activity,41
2024-03-21T22:00:26Z,Claudian Austin,2024-04-14T00:17:19Z,"[4, 8, 5, 1, 2, 8, 9]",Average,F1b1FCCec57BC05CD1F4Fdb6,caustinaf@ihg.com,Sales Activity,37
2024-03-17T08:12:29Z,Amandie Hutchins,2024-05-20T17:36:02Z,"[3, 6, 5, 9, 0, 1, 7]",Very Poor,a6ddfFcba6FEE9a7fab52af0,ahutchinsag@alexa.com,Sales Activity,31
2024-02-10T10:20:24Z,Fleur Deeks,2024-01-16T14:36:30Z,"[9, 2, 3, 0, 0, 0, 4]",Average,9d0bE6CBce9ff1bb62DeDC40,fdeeksah@netvibes.com,Sales Activity,18
2024-02-04T00:50:18Z,Therine Stachini,2024-03-14T01:56:40Z,"[6, 1, 1, 10, 4, 7, 3]",Excellent,48FDc7Acc9E6DCAaDAAcCf0b,tstachiniai@issuu.com,BAU Activity,32
2024-03-06T00:19:44Z,Laurette Lyburn,2024-01-16T21:52:57Z,"[10, 4, 2, 9, 8, 10, 8]",Average,CD7EFf6DBcCe1cBFfD75a127,llyburnaj@virginia.edu,Sales Activity,51
2024-02-02T10:06:54Z,Elenore Rois,2024-02-26T22:42:40Z,"[3, 10, 10, 8, 2, 4, 5]",Very Poor,D9CFec1eA0b9db81ABC6De1b,eroisak@redcross.org,BAU Activity,42
2024-03-03T19:26:14Z,Marlin Beacom,2024-02-22T23:38:01Z,"[3, 6, 0, 9, 8, 7, 3]",Excellent,E9bCABd8Efe8BEc46FEbD9f3,mbeacomal@spotify.com,BAU Activity,36
2024-02-13T07:04:28Z,Corrinne Hartmann,2024-01-05T06:53:20Z,"[0, 2, 3, 3, 3, 4, 7]",Good,62DfdAdbFCbF5ab33eCc8Abf,chartmannam@sfgate.com,BAU Activity,22
2024-03-20T09:42:00Z,Edeline Macken,2024-01-31T19:48:21Z,"[4, 6, 9, 10, 0, 8, 5]",Very Poor,bca94Ed10C9d046DA7d3BA38,emackenan@geocities.com,BAU Activity,42
2024-03-11T08:35:34Z,Barnett Rouke,2024-01-13T01:58:10Z,"[4, 6, 4, 5, 0, 9, 6]",Very Poor,CEdCC3a3cb0c65d33EdAFE1E,broukeao@e-recht24.de,BAU Activity,34
2024-03-25T08:57:17Z,Licha Klaiser,2024-04-24T00:15:08Z,"[3, 6, 4, 4, 0, 3, 10]",Very Poor,FEC80DdcDee7aeDF9FA37bAC,lklaiserap@plala.or.jp,Sales Activity,30
2024-02-02T22:40:30Z,Emiline Peers,2024-01-06T10:52:46Z,"[0, 8, 10, 4, 9, 4, 7]",Very Poor,DbcAD1fA5bb7EC4AeF579Fad,epeersaq@yellowpages.com,BAU Activity,42
2024-04-17T21:43:47Z,Mischa de Guise,2024-03-13T00:05:07Z,"[1, 0, 2, 7, 0, 7, 1]",Average,5AC7D3E12E1ecaF3FfBcA4fc,mdear@dropbox.com,Sales Activity,18
2024-01-19T06:00:43Z,Orel Leacock,2024-02-27T21:18:54Z,"[0, 2, 8, 3, 0, 3, 6]",Average,1CFdE0ed7FEb3d8D9f2DcDB1,oleacockas@apache.org,BAU Activity,22
2024-02-14T13:01:31Z,Mose MacCole,2024-01-03T08:04:11Z,"[0, 0, 4, 3, 2, 2, 2]",Good,94dBa5A65e79dAfd5e862bb5,mmaccoleat@dedecms.com,BAU Activity,13
2024-01-27T00:19:52Z,Putnam Yann,2024-01-13T14:43:46Z,"[1, 8, 10, 6, 6, 6, 6]",Very Poor,BC181A5Df16fE7fE501de5DF,pyannau@cpanel.net,Sales Activity,43
2024-01-12T00:59:00Z,Aviva Hully,2024-01-20T21:28:37Z,"[5, 3, 2, 2, 0, 10, 3]",Good,6e4Bea741FeAFDeaDBb8AAcb,ahullyav@amazon.co.jp,Sales Activity,25
2024-01-03T05:28:24Z,Alphonso Gabbott,2024-02-26T16:57:13Z,"[10, 5, 4, 8, 7, 4, 6]",Very Poor,cbDBCdf49fe9EAE0EDCea5B3,agabbottaw@state.tx.us,Sales Activity,44
2024-02-18T15:50:30Z,Bartram Dyka,2024-04-19T17:10:08Z,"[0, 5, 5, 10, 4, 8, 3]",Poor,eEb85EEda6eBDFfccA89fceC,bdykaax@nsw.gov.au,BAU Activity,35
2024-04-12T21:31:25Z,Pier Coverdill,2024-03-12T05:12:12Z,"[7, 2, 4, 1, 4, 2, 9]",Very Poor,bd00Df4cEAc1a5FCDfbdC15A,pcoverdillay@about.com,BAU Activity,29
2024-01-10T05:08:39Z,Dorrie Nollet,2024-01-10T01:24:03Z,"[2, 4, 5, 1, 10, 7, 7]",Excellent,Ed1Cd5EEAd065aE0C161eA0c,dnolletaz@disqus.com,BAU Activity,36
2024-03-28T12:46:55Z,Kerr Stilly,2024-03-14T17:29:22Z,"[2, 10, 6, 1, 3, 6, 10]",Very Poor,2eDcD6EC928bB6fBCefAD3C2,kstillyb0@sciencedaily.com,BAU Activity,38
2024-03-10T20:20:36Z,Glennie Stops,2024-02-14T17:01:44Z,"[8, 4, 7, 4, 10, 4, 6]",Excellent,E5b9DfD1EFbc68D3cFaFfEc6,gstopsb1@blogs.com,BAU Activity,43
2024-03-03T20:33:51Z,Iseabal Blazdell,2024-04-19T06:59:18Z,"[4, 7, 2, 6, 4, 6, 2]",Very Poor,4b502ED43EEc1C6b24CFACC0,iblazdellb2@addthis.com,Sales Activity,31
2024-05-04T09:25:05Z,Karia Blunderfield,2024-03-02T04:29:55Z,"[10, 3, 9, 6, 10, 0, 0]",Average,DD8D0c699bAeeFDed6ffbEf1,kblunderfieldb3@gnu.org,Sales Activity,38
2024-02-29T22:49:52Z,Bab Gerhartz,2024-05-04T02:30:00Z,"[8, 5, 5, 5, 4, 5, 8]",Average,5886DBD32efD7D95f12Ee3ce,bgerhartzb4@google.es,BAU Activity,40
2024-04-01T04:00:17Z,Carlene Sherrocks,2024-04-07T00:22:40Z,"[7, 9, 8, 4, 3, 8, 5]",Poor,De5Ad5EDfF6EaEa8F1abaCdA,csherrocksb5@etsy.com,BAU Activity,44
2024-02-29T13:41:57Z,Tonnie Krabbe,2024-04-16T03:36:37Z,"[9, 3, 1, 0, 6, 1, 3]",Average,09DEbDcDb6A51B4cce0C8c05,tkrabbeb6@google.com.au,Sales Activity,23
2024-02-26T09:54:20Z,Brigida Attarge,2024-02-24T04:31:40Z,"[3, 4, 6, 8, 0, 5, 0]",Excellent,C4fa3eFEfDceB7CFDae9b6d4,battargeb7@mapquest.com,BAU Activity,26
2024-04-10T00:11:35Z,Pernell Filipchikov,2024-05-03T03:52:17Z,"[5, 6, 7, 10, 5, 0, 8]",Good,EdBC78fe1f6E1f70a23dcC8B,pfilipchikovb8@mlb.com,Sales Activity,41
2024-02-09T21:09:06Z,Stacy Peplay,2024-04-18T08:07:09Z,"[0, 8, 3, 3, 9, 6, 3]",Excellent,A6560cfc6e1feCABCD384f8F,speplayb9@dot.gov,BAU Activity,32
2024-02-27T23:56:03Z,Zebulen Regler,2024-02-07T15:47:02Z,"[2, 2, 9, 4, 1, 0, 9]",Good,75417dFaCe4B3c729b1AcdC9,zreglerba@cargocollective.com,BAU Activity,27
2024-05-05T20:07:57Z,Buddy Reichartz,2024-03-18T18:57:14Z,"[4, 7, 1, 10, 4, 7, 2]",Poor,5d06EAaB28BC4ebDdA2a8Da3,breichartzbb@ocn.ne.jp,BAU Activity,35
2024-03-01T13:09:19Z,Tommi Fideler,2024-01-14T10:52:04Z,"[6, 3, 6, 2, 4, 7, 1]",Good,456d59bc8AcD27efaC3fcBb4,tfidelerbc@themeforest.net,BAU Activity,29
2024-03-14T06:15:02Z,Morley Waistell,2024-03-17T00:05:28Z,"[5, 1, 3, 6, 10, 2, 0]",Good,f750602FF581a64EDfC6e8AA,mwaistellbd@netlog.com,BAU Activity,27
2024-04-06T00:28:01Z,Adriana Klimt,2024-02-11T05:43:55Z,"[5, 3, 2, 9, 3, 10, 10]",Good,EBdDEeF3C2E452a8feaa4Dc2,aklimtbe@globo.com,Sales Activity,42
2024-01-31T13:08:04Z,Claresta Summons,2024-04-15T17:36:27Z,"[10, 3, 7, 5, 9, 5, 5]",Good,Aa84b7Cb0DC43F5Fa4BC8aA7,csummonsbf@youtube.com,BAU Activity,44
2024-01-09T11:12:35Z,Sanson Syce,2024-05-23T13:26:47Z,"[3, 5, 8, 10, 4, 9, 7]",Poor,42BCC174a2C686afBeEA6Dba,ssycebg@blinklist.com,BAU Activity,46
2024-04-04T04:06:25Z,Redford Eddins,2024-01-25T09:22:18Z,"[2, 2, 10, 5, 4, 8, 7]",Very Poor,fdfDeF6BadC820A5cE090eea,reddinsbh@slate.com,BAU Activity,38
2024-03-23T04:52:03Z,Nan Sauven,2024-01-29T12:00:54Z,"[9, 2, 2, 6, 0, 2, 5]",Poor,1A5D5de96a669Be91DaD3b4b,nsauvenbi@unblog.fr,Sales Activity,26
2024-01-22T04:15:21Z,Ritchie Whitelock,2024-03-13T14:15:07Z,"[9, 3, 7, 1, 9, 3, 4]",Average,45B0DB4eC799bDcfeeEEAEE2,rwhitelockbj@amazon.de,BAU Activity,36
2024-01-07T19:09:18Z,Ossie Gumme,2024-01-02T22:32:44Z,"[3, 2, 1, 10, 3, 0, 1]",Good,8DBD76850DBE80Fbc2a1eefe,ogummebk@canalblog.com,Sales Activity,20
2024-01-03T11:21:33Z,Karina Turpie,2024-03-05T13:00:44Z,"[4, 1, 3, 5, 9, 2, 0]",Very Poor,6cE0AEC61CABAD138d478cCA,kturpiebl@census.gov,Sales Activity,24
2024-02-09T16:35:52Z,Eugenie de Amaya,2024-01-31T11:56:23Z,"[9, 7, 1, 10, 7, 10, 8]",Good,FCdAaea21C85AAFEeb6eD3EE,edebm@tmall.com,Sales Activity,52
2024-03-23T00:00:59Z,Licha Carville,2024-02-27T12:46:56Z,"[4, 0, 1, 7, 7, 9, 1]",Very Poor,B49EbEA3EcdEb0AF3aFd85FC,lcarvillebn@gnu.org,BAU Activity,29
2024-05-16T08:31:52Z,Sibby Greenman,2024-02-25T18:28:11Z,"[2, 6, 10, 5, 1, 9, 2]",Good,c7d1A1caa010Bf8AEBEBb2e4,sgreenmanbo@jiathis.com,BAU Activity,35
2024-05-17T00:08:19Z,Antonietta Canner,2024-01-21T11:30:42Z,"[7, 10, 8, 3, 5, 4, 1]",Poor,9ddBbc2C1d33FfCcc9cB3CaA,acannerbp@histats.com,Sales Activity,38
2024-02-20T06:35:47Z,Chrystal Soares,2024-05-11T11:31:08Z,"[0, 7, 5, 2, 10, 3, 3]",Poor,AC350EbeeE36ffbCa702fff6,csoaresbq@go.com,Sales Activity,30
2024-01-16T05:05:23Z,Nap MacGiany,2024-03-15T21:58:44Z,"[1, 1, 10, 1, 1, 6, 10]",Average,A78Cca3fD7D4Dc3F98F7DfCF,nmacgianybr@smugmug.com,BAU Activity,30
2024-02-19T07:22:00Z,Hasheem Roly,2024-03-29T06:07:29Z,"[1, 4, 3, 8, 7, 3, 9]",Average,fb5f1c9AD14FEb8eC4426EbA,hrolybs@nationalgeographic.com,Sales Activity,35
2024-05-23T21:29:19Z,Suzi Nyssen,2024-05-14T21:56:39Z,"[5, 8, 1, 0, 10, 10, 5]",Average,5e4AdBEeB0d53f69c259EadF,snyssenbt@slideshare.net,BAU Activity,39
2024-04-07T06:31:34Z,Aubert Clutram,2024-02-06T13:46:39Z,"[5, 10, 3, 3, 6, 1, 8]",Excellent,C1f9461BcFfd1D4f3AbefDaF,aclutrambu@state.gov,BAU Activity,36
2024-05-06T12:25:39Z,Haywood Peert,2024-02-21T13:39:38Z,"[8, 10, 7, 6, 6, 1, 5]",Poor,4533a9a820B759CE9e3f0CBD,hpeertbv@apple.com,BAU Activity,43
2024-04-04T08:15:17Z,Merridie McLese,2024-01-23T15:20:59Z,"[3, 3, 1, 8, 1, 1, 6]",Excellent,Bc2bCbbFAAd4Ec8b6C9d5b2F,mmclesebw@theatlantic.com,BAU Activity,23
2024-01-17T17:05:58Z,Lonny Maffy,2024-01-06T06:14:37Z,"[5, 4, 0, 8, 0, 7, 1]",Average,c870D04D77bc0BFEDEfC2adf,lmaffybx@prlog.org,BAU Activity,25
2024-03-12T17:44:38Z,Rochette McKenna,2024-04-25T14:26:46Z,"[10, 6, 1, 1, 0, 8, 9]",Good,73DAff3bced7bFE0daFC20Ef,rmckennaby@sitemeter.com,Sales Activity,35
2024-05-26T02:20:13Z,Gilbertina Tonkinson,2024-02-16T10:20:49Z,"[8, 9, 6, 8, 4, 5, 5]",Poor,BccAbbdC195bCeCBDfB4a8Da,gtonkinsonbz@slideshare.net,Sales Activity,45
2024-05-29T15:56:15Z,Dwayne Piletic,2024-03-05T13:57:50Z,"[7, 1, 8, 5, 3, 0, 9]",Poor,0DdBA905DC3acfE2DfD50DcD,dpileticc0@weebly.com,BAU Activity,33
2024-02-17T18:40:21Z,Chickie Tidcombe,2024-03-07T11:59:24Z,"[1, 2, 10, 5, 8, 10, 0]",Good,7B9dA853f1AdbD8717Cf3dfe,ctidcombec1@china.com.cn,Sales Activity,36
2024-01-17T09:12:41Z,Johanna McMakin,2024-02-11T16:36:43Z,"[5, 9, 9, 3, 7, 10, 7]",Good,E80CE56bf58E7621a06cB4ef,jmcmakinc2@hibu.com,Sales Activity,50
2024-02-05T11:19:27Z,Joaquin Blaxton,2024-05-14T10:48:14Z,"[9, 3, 2, 2, 4, 0, 2]",Excellent,efa1eB8C30FaCaB50FcEA8De,jblaxtonc3@plala.or.jp,Sales Activity,22
2024-05-28T15:30:25Z,Audie Bosche,2024-02-03T11:48:56Z,"[4, 3, 8, 9, 6, 4, 4]",Good,Aa8B66fa59882cE2CABCDfD7,aboschec4@wikispaces.com,Sales Activity,38
2024-02-02T22:57:25Z,Alaster Browell,2024-02-11T12:50:00Z,"[7, 8, 10, 10, 1, 2, 2]",Average,5eEc7209fEBBe2bddca6a85d,abrowellc5@mayoclinic.com,Sales Activity,40
2024-05-19T05:32:14Z,Coriss Livick,2024-01-22T13:25:30Z,"[6, 8, 8, 6, 8, 0, 10]",Excellent,0FD821eFC351b9aCdf0CBCae,clivickc6@redcross.org,Sales Activity,46
2024-04-12T14:54:53Z,Mildred McGurgan,2024-01-28T04:18:30Z,"[9, 3, 3, 9, 7, 10, 3]",Poor,928eccE0F9E468E2a7E79cBc,mmcgurganc7@auda.org.au,Sales Activity,44
2024-01-09T10:49:31Z,Yul Phlipon,2024-02-09T23:39:46Z,"[4, 7, 2, 9, 3, 1, 7]",Good,eB0cadCCEeCd12Fd5fCA856e,yphliponc8@networkadvertising.org,Sales Activity,33
2024-03-30T09:16:01Z,Bald Bartul,2024-04-03T16:23:34Z,"[7, 3, 2, 4, 6, 0, 6]",Excellent,1D5e3D73cDE3AfA0D21611fa,bbartulc9@drupal.org,Sales Activity,28
2024-01-24T16:32:26Z,Chickie Van Haeften,2024-01-24T21:21:28Z,"[5, 2, 2, 0, 4, 0, 9]",Excellent,2FfFF5afda60eE20cae8Ce2F,cvanca@csmonitor.com,Sales Activity,22
2024-02-23T15:19:05Z,Sorcha Hannaway,2024-01-22T16:30:38Z,"[7, 4, 6, 1, 2, 0, 0]",Excellent,e55eDcc5dBfefDcaAbb6afCf,shannawaycb@photobucket.com,BAU Activity,20
2024-05-16T11:03:18Z,Walden Cottesford,2024-01-13T03:01:55Z,"[5, 2, 10, 8, 8, 6, 5]",Poor,A7EEF54E9A1AfCfcFbDcaB63,wcottesfordcc@soup.io,Sales Activity,44
2024-05-30T20:32:35Z,Pete Mutlow,2024-03-24T18:13:07Z,"[3, 1, 2, 3, 2, 8, 10]",Poor,9c6Eb89aBaB64EBBdDdB0C6B,pmutlowcd@jigsy.com,BAU Activity,29
2024-04-28T16:26:46Z,Drusy Middler,2024-03-10T06:38:51Z,"[6, 3, 1, 9, 8, 2, 10]",Excellent,E63f2efe15F3EA3C42EcDeBd,dmiddlerce@google.co.jp,BAU Activity,39
2024-04-25T22:35:03Z,Lucilia Wetherick,2024-04-26T03:00:43Z,"[1, 1, 9, 6, 6, 10, 2]",Excellent,FAAde3A8C3FFf45cc9b3cfee,lwetherickcf@pcworld.com,Sales Activity,35
2024-02-20T23:42:57Z,Randene Batha,2024-01-17T04:42:54Z,"[7, 9, 6, 3, 10, 5, 2]",Average,9aAdeFDDedDe3fCeBAaAAa1D,rbathacg@ibm.com,BAU Activity,42
2024-02-02T18:37:54Z,Kinna Soars,2024-03-06T12:40:56Z,"[6, 3, 3, 4, 8, 0, 8]",Excellent,22cE20FAAdae0E32BAf92A46,ksoarsch@techcrunch.com,BAU Activity,32
2024-03-02T23:56:42Z,Merv Brunker,2024-03-05T17:55:08Z,"[10, 0, 4, 2, 5, 4, 10]",Poor,8ded9F7EaF8bFdd5bc5DfeAF,mbrunkerci@utexas.edu,Sales Activity,35
2024-04-24T08:25:54Z,Fidelio Tilt,2024-02-23T02:57:36Z,"[1, 3, 3, 4, 1, 6, 0]",Poor,26CdE4FEAD9a2ae2cAdFAc8c,ftiltcj@dropbox.com,BAU Activity,18
2024-04-22T02:10:23Z,Tamara Rutherford,2024-02-10T00:59:56Z,"[2, 2, 2, 5, 2, 9, 1]",Good,9dEfbaDd1AbdEf39fE8f4cAC,trutherfordck@indiegogo.com,BAU Activity,23
2024-05-23T16:57:41Z,Loralie Sparkwill,2024-04-08T05:46:49Z,"[3, 2, 10, 1, 2, 8, 0]",Average,BAaAA07f4dBf75EEC36BEBfF,lsparkwillcl@clickbank.net,Sales Activity,26
2024-04-30T19:34:03Z,Geralda Udell,2024-02-13T07:51:16Z,"[4, 1, 7, 1, 4, 9, 0]",Poor,3f9dcF5CCA2fbEEF1A7Db51f,gudellcm@ocn.ne.jp,BAU Activity,26
2024-05-08T22:11:06Z,Jammal Isgate,2024-02-29T09:21:41Z,"[8, 7, 8, 2, 8, 0, 7]",Very Poor,FCfAa4bbabd0cFbeFcaBfBf2,jisgatecn@networksolutions.com,BAU Activity,40
2024-02-18T16:36:45Z,Ottilie Bowra,2024-01-01T18:03:36Z,"[1, 3, 5, 8, 9, 5, 4]",Excellent,E9b29b7d4DE1cbAf2d5bFCBd,obowraco@mozilla.com,BAU Activity,35
2024-03-29T04:26:55Z,Dinny Milsap,2024-01-08T05:18:46Z,"[0, 4, 6, 2, 8, 6, 6]",Good,ed7Ad1bcEbEAd57c429C8e7E,dmilsapcp@cargocollective.com,Sales Activity,32
2024-03-30T16:23:22Z,Arleen Seabrooke,2024-02-08T18:53:44Z,"[0, 8, 5, 2, 6, 4, 9]",Very Poor,7Dd86CbeaAfcaE8CcDadD26c,aseabrookecq@imgur.com,BAU Activity,34
2024-05-27T05:45:19Z,Newton Raffan,2024-01-05T09:58:45Z,"[6, 1, 8, 7, 3, 1, 3]",Poor,c64156CcdCd1AfbcdCBCBaA2,nraffancr@topsy.com,BAU Activity,29
2024-01-16T12:06:42Z,Dennie McAulay,2024-04-10T06:02:35Z,"[4, 0, 8, 8, 9, 9, 10]",Poor,d10AceCeeeD258CdB6b5aa3e,dmcaulaycs@dmoz.org,BAU Activity,48
2024-03-16T21:37:47Z,Xavier Fletham,2024-04-05T18:44:20Z,"[1, 10, 6, 2, 7, 0, 5]",Average,cf7eAFBfa6B1f35BbcdbD72a,xflethamct@shinystat.com,Sales Activity,31
2024-04-06T04:17:18Z,Vassily Fotheringham,2024-05-19T04:50:14Z,"[0, 10, 3, 9, 9, 3, 0]",Poor,97e5FBA7EDAdBD434BbEB2F6,vfotheringhamcu@rambler.ru,BAU Activity,34
2024-02-15T03:55:53Z,Luelle Piggrem,2024-04-13T04:55:57Z,"[2, 8, 5, 4, 3, 8, 5]",Average,3EbfeEAD6955EFdbAcBB4D56,lpiggremcv@ed.gov,Sales Activity,35
2024-05-15T21:08:48Z,Lauralee Scoble,2024-04-26T22:14:23Z,"[5, 9, 7, 2, 2, 1, 8]",Very Poor,FBEdBc4Bda91DEcfddDcfe9b,lscoblecw@miibeian.gov.cn,Sales Activity,34
2024-01-30T03:57:36Z,Iorgos Secret,2024-02-10T14:01:37Z,"[8, 5, 6, 6, 4, 0, 6]",Average,FaBc3AB8Bb9BE445ACC8b5f6,isecretcx@time.com,BAU Activity,35
2024-03-30T11:40:37Z,Jaimie Caldera,2024-03-04T19:31:02Z,"[7, 4, 3, 9, 0, 8, 9]",Average,CbfacfeAEcEa97e26D73F1C0,jcalderacy@wordpress.org,Sales Activity,40
2024-05-21T01:16:13Z,Garnet Huckett,2024-02-28T07:35:16Z,"[0, 9, 7, 9, 5, 10, 3]",Very Poor,ee8CDdfEA8E6D8dAf2CDaCfa,ghuckettcz@liveinternet.ru,Sales Activity,43
2024-01-08T08:45:11Z,Aileen Carlett,2024-02-02T22:40:26Z,"[5, 4, 0, 0, 8, 10, 7]",Very Poor,c78E5CeeCC2BE0bedcBC3dfF,acarlettd0@creativecommons.org,Sales Activity,34
2024-05-27T23:23:06Z,Vassili Plews,2024-02-03T00:41:44Z,"[7, 1, 10, 7, 3, 7, 3]",Good,3f1b32c9Dc29015Ef6FbbC11,vplewsd1@nature.com,Sales Activity,38
2024-03-22T09:58:18Z,Barnard De Giorgis,2024-03-29T04:13:57Z,"[4, 4, 4, 0, 0, 10, 4]",Excellent,FED14FFEd1fCA5cbdcF0Fad9,bded2@google.ru,Sales Activity,26
2024-04-20T18:28:16Z,Edgardo Diggins,2024-04-16T08:41:15Z,"[2, 0, 7, 3, 3, 3, 1]",Good,be1BbdEedd9caDC20Edad7f7,edigginsd3@youku.com,BAU Activity,19
2024-04-28T03:02:43Z,Zondra Agron,2024-04-15T03:18:41Z,"[2, 1, 0, 5, 1, 4, 9]",Average,ec0FDA9b682C72CECCd41EbB,zagrond4@wix.com,BAU Activity,22
2024-04-30T03:18:44Z,Darrin Manville,2024-04-05T22:25:02Z,"[8, 4, 9, 7, 9, 7, 4]",Poor,dA84cfdE66aFDec050adCFEA,dmanvilled5@list-manage.com,BAU Activity,48
2024-03-02T22:39:53Z,Abramo Fenn,2024-03-20T07:59:15Z,"[7, 4, 1, 5, 6, 9, 10]",Good,Ea8Bcc7eBB4f4AEA3CDbBfC2,afennd6@about.me,Sales Activity,42
2024-05-24T23:56:20Z,Bertrando Ohrt,2024-01-08T05:19:55Z,"[1, 7, 9, 7, 9, 10, 2]",Average,bAac82fb106FC83d4cdF36D6,bohrtd7@soup.io,Sales Activity,45
2024-05-16T09:59:04Z,Kurtis Cottier,2024-02-18T01:49:58Z,"[2, 5, 3, 10, 10, 7, 0]",Excellent,b8FC3F02a9deF46fdc7d81B8,kcottierd8@w3.org,Sales Activity,37
2024-04-01T17:40:15Z,Kippy Esser,2024-04-10T08:17:41Z,"[10, 10, 0, 3, 5, 7, 5]",Average,cD10cbEcCDCEABda6bE8caEa,kesserd9@jalbum.net,Sales Activity,40
2024-03-15T02:02:07Z,Arluene Marchington,2024-03-13T21:03:14Z,"[2, 6, 8, 4, 2, 6, 6]",Very Poor,Dda99bDcdBDFfCE2cFDEdbda,amarchingtonda@si.edu,BAU Activity,34
2024-04-11T03:31:31Z,Ahmed Dron,2024-05-25T04:41:15Z,"[5, 6, 10, 2, 10, 2, 3]",Poor,1FB2dCCCFefDFD1dBeDeCEbe,adrondb@w3.org,BAU Activity,38
2024-04-01T08:28:16Z,Dniren Haw,2024-01-07T09:51:55Z,"[8, 10, 0, 5, 10, 4, 10]",Good,Ea6Bf1bC9cACa2f46a3CBAAD,dhawdc@storify.com,BAU Activity,47
2024-04-01T05:57:27Z,Dar Saipy,2024-05-08T13:35:59Z,"[10, 8, 7, 1, 10, 0, 6]",Excellent,ECee561f4DCcebcdec57fE77,dsaipydd@epa.gov,Sales Activity,42
2024-03-29T01:05:33Z,Robena Fullegar,2024-04-17T20:35:40Z,"[8, 0, 4, 3, 8, 4, 9]",Average,bd83EafDBb4aDFC16facA4fd,rfullegarde@bizjournals.com,Sales Activity,36
2024-05-11T01:56:26Z,Ashlin Polotti,2024-02-28T04:40:59Z,"[9, 4, 10, 7, 4, 9, 9]",Good,CbC323D5f1CCEeeC0ABaEcfE,apolottidf@howstuffworks.com,Sales Activity,52
2024-04-09T15:59:34Z,Donella Vaudin,2024-02-26T04:59:40Z,"[4, 7, 6, 0, 6, 7, 10]",Poor,6BcCcdA7379FcFADc7E35eeb,dvaudindg@telegraph.co.uk,BAU Activity,40
2024-04-17T12:58:52Z,Cynde Karel,2024-01-24T07:35:37Z,"[8, 0, 5, 3, 6, 8, 8]",Poor,eEdBe0AcfCFcF8b4F019Ece1,ckareldh@taobao.com,BAU Activity,38
2024-04-24T04:41:24Z,Kissee Rainbow,2024-04-09T19:14:40Z,"[7, 4, 7, 10, 10, 9, 7]",Poor,EDFefbeCb8FeedB6bacDBb20,krainbowdi@ucla.edu,Sales Activity,54
2024-01-10T02:35:27Z,Olympia Gopsill,2024-01-06T13:49:28Z,"[4, 8, 4, 4, 1, 2, 4]",Average,E1BE9cbDBFDa0fc84FbeeB28,ogopsilldj@cdbaby.com,BAU Activity,27
2024-04-04T12:29:11Z,Milly Storer,2024-05-25T04:01:25Z,"[1, 6, 4, 10, 5, 4, 7]",Excellent,9d5be61C7B7AE998f5e41ff3,mstorerdk@wisc.edu,BAU Activity,37
2024-01-22T19:11:38Z,Reeba Ivankin,2024-04-10T03:43:01Z,"[7, 9, 0, 3, 5, 7, 4]",Average,ccC2F35Ff53190f5DFACEDcA,rivankindl@google.com.br,BAU Activity,35
2024-01-18T02:55:27Z,Byram Lockley,2024-04-13T02:01:31Z,"[5, 6, 8, 9, 5, 5, 7]",Poor,7B1dEb7c18C97aDb1eC236fa,blockleydm@vimeo.com,BAU Activity,45
2024-05-08T21:27:17Z,Cyndi Brashier,2024-04-26T03:19:12Z,"[7, 2, 4, 9, 6, 2, 3]",Excellent,eAeeF3f7d5cba8c846fFAcD2,cbrashierdn@vk.com,BAU Activity,33
